file_path,num_pages
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/02 - Fevereiro/Fev_Port_0006_Alterar membros da subcomissão 30 horas_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/02 - Fevereiro/Fev_Port_0007_Substituição do período de férias GAD_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/02 - Fevereiro/Fev_Port_0004_Aprova Calendarios Escolar 2015_BTV.pdf,26
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0036_Fiscal de contrato vigilancia_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0037_Fiscal de contrato coperagem_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0038_Substituição do período de férias CAP_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0039_Substituição do período de férias CRE_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0041_Substituição do período de férias GAD_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0035_Grupo de trabalho em microcontroladores e microprocessadores_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0042_Substituição para participação do FMEPT da DRG_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0043_Retifica portaria Comissão Eleitoral para Eleição de Diretor Geral_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/05 - Maio/Mai_Port_0040_Fiscal de contrato acesso internet_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0069_Comissão Permanente do Plano de Desenvolvimento Institucional_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0070_Alterar membros da subcomissão 30 horas_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0072_Substituição do período de férias CAD_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0068_Substituição do período de férias GED_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0074_Substituição do período de licença paternidade CDI_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0071_Substituição do período de férias CRE_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0075_Substituição do período de férias CDI_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0076_Substituição do período de férias CTI_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/08 - Agosto/Ago_Port_0073_Substituição do período de férias CSP_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0089_Comissão de trabalhos academicos.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0087_Substituição de período de férias CEX.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0092_Substituição de período de férias GAD.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0086_Designar servidores para CONCAM Boituva.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0093_Comissão local.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0090_Substituição de período de férias CGP.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0084_Designar fiscal de contrato de instalação de ar condicionado.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0091_Designar fiscal de contrato de fornecimento de água.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0085_Designar servidores para Comissão da Quarta Semana Nacional de Ciência e Tecnologia.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/10 - Outubro/Out_Port_0088_Comissão analise solicitação eventos pesquisa e inovação.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/01 - Janeiro/Jan_Port_0001_Fiscais para o contrato pintura predial_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/01 - Janeiro/Jan_Port_0002_Fiscais para o contrato instação de cobertura_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0044_Altera membros PPP e prorroga prazo conclusão do trabalho_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0046_Membros da Conformidade_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0050_Substituição do período de férias CAE_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0047_Altera Fiscal de contrato jardinagem_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0054_comite de iniciação cientifica_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0051_Comissão III Festival de Jogos_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0045_Designa comissão da feira de recrutamento_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0052_Alterar membros da comissão local da estatuinte_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0049_Substituição do período de férias CGP_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0055_Substituição do periodo de férias CEX_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0053_Aprovação de projeto institucional cicero_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/06 - Junho/Jun_Port_0048_Alterar membros da subcomissão 30 horas_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0026_Comissão Eleitoral para Eleição de Diretor Geral_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0022_Alterar fiscais de contrato Internet_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0034_Alteração na CAAD Industria_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0028_Substituição do período de férias DRG_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0033_Membros colegiado TADS_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0027_Comissão Processo Seletivo 2° Semestre 2015_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0024_Alterar fiscais de contrato Reprografia_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0031_Substituição do período de férias CTI_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0029_Alteração de calendário escolar_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0023_Alterar fiscais de contrato Limpeza_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0032_Substituição do período de férias GED_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0025_Alterar fiscais de contrato Manutenção_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/04 - Abril/Abr_Port_0030_Substituição do período de férias CAD_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0056_Substituição do periodo de férias CPI_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0060_Fiscal de contrato telefonia fixa comutada_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0064_Designar comissão eleitoral do conselho de campus_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0065_Designa Equipe de Formação Continuada de Boituva_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0061_Aprova Calendarios Escolar 2015 Logistica_BTV.pdf,4
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0057_Substituição do periodo de férias CGP_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0063_Designar Banca Examinadora Professor Arquitetura de Redes_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0062_Designar Banca Examinadora Professor Banco de Dados_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0058_Substituição do periodo de férias CAE Regiane_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0059_Alteração na CAAD Núcleo Comum_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2015/07 - Julho/Jul_Port_0066_Aprova horário de funcionamento Biblioteca_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/04 - Abril/Abr_Port_0018_Aprova carga horaria para desenvolvimento do projeto institucional de extensão Mulheres 2020 IFSP_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0050_Revoga e Designa Comissão Processo Seletivo Pós Graduação TAE_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0056_Designar servidores para Comissão da Nona Semana Nacional de Ciência e Tecnologia_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0049_Preparação de material para oferta de curso moodle_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0052_Designa Comissão Cursos de Extensão_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0051_Retificar Substituição por férias DAE_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0059_Aprovação de readequação do calendário escolar 2020 _BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0058_Nomeação de Comissão de Equipe de Apoio de Pregão_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0061_Comissão Eleitoral Coordenação TADS_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0047_Substituição da CLT por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0046_Autorização de condutores veiculos oficiais _BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0060_Instituir a Comissão de Elaboração e Implementação do PPC de Logistica_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0053_Substituição CRA por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0054_Designar servidores para Comissão Especial de Compras e Acompanhamento das Ações de Alimentação Escolar_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0048_Substituição CPI por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0057_Comissão Eleitoral Coordenação Redes de Computadores_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2020/07 - Julho/Jul_Port_0055_Designa servidores para banca de substituto letras-portugues-ingles_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0066_Revoga e Designa CAAD Informática_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0064_Comissão Local para revisão do PPP do Câmpus Boituva do IFSP_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0068_Revogar e Designar Agente de Prospecção de Projetos de Inovação_BTV_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0071_Comissão Eleitoral ConCam Out-2021 a Set-2023_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0065_Comissão para Acompanhamento para o ENADE 2021 do Câmpus Boituva do IFSP_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0067_Designa Comissão para Semana de Pedagogia_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/09 - Setembro/Set_Port_0069_Comissão Processo Seletivo Pós GTI 2021_BTV_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/12 - Dezembro/Dez_Port_0091_Designação de Banca Examinadora Eletronica_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/12 - Dezembro/Dez_Port_0092_Designação de Banca Examinadora Quimica_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/12 - Dezembro/Dez_Port_0090_Revogar e Designar a Comissão de Elaboração e Implementação do PPC do Curso Técnico em Logistica_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0084_Retificar a Comissão Eleitoral ConCam_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0085_Designar Coordenador pedagógico Curso Agroecologia_BTV.pdf,1
"/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0083_Retifica carga horaria Grupo de trabalho GT5-Acolhimento para servidores, terceirizados e discentes_BTV.pdf",1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0087_Designar Coordenador do Curso de Licenciatura em Pedagogia EPT_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0089_Colegiado de Licenciatura em Pedagogia EPT_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0086_Comissão Eleitoral Coordenador de Curso Secretaria Escolar_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/11 - Novembro/Nov_Port_0088_Fiscalização Contratação de outsourcing para operação de almoxarifado para o Câmpus Boituva do IFSP_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/03 - Março/Mar_Port_0018_Retificação de Substituição da DAE por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/03 - Março/Mar_Port_0019_Designar colegiado PEDAGOGIA EPT_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0010_Designa CAAD Núcleo Comum_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0017_Designar Comissão Eleitoral Local Conselho Superior_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0015_Substituição CEX por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0014_Comissão Eleitoral Coordenação Gestão da Produção Industrial_Engenharia de Produção_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0013_Substituição CPI por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0011_Designar Agente de Prospecção de Projetos de Inovação_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0012_Substituição DAE por motivo de férias_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/02 - Fevereiro/Fev_Port_0016_Retificar Orientação de estágio pedagogia_BTV.pdf,1
"/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0032_Grupo de trabalho GT5-Acolhimento para servidores, terceirizados e discentes_BTV.pdf",2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0035_Comissão Eleitoral Recomposição Colegiado Pedagogia_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0042_Comissão Local Reformulação PDI-2019-2023_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0029_Grupo de trabalho GT3-Acessibilidade digital aos Docentes e Técnicos Administrativos_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0033_Revogar e Instituir a Comissão de Elaboração e Implementação do PPC de Administração_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0039_Comissão Eleitoral Recomposição Colegiado TADS_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0041_Designar membros Equipe Formação Continuada_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0036_Retificação Manual do Inventário _BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0028_Grupo de trabalho GT2-Acessibilidade digital aos Estudantes_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0038_Revogar e Instituir a Comissão de Elaboração e Implementação do PPC de Logistica_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0040_Revoga portarias BTV.0024-2018  e designa membros NDE TADS_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0034_Retificação Prazo Final Inventário _BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0030_Grupo de trabalho GT4-Contribuições da EaD para o Ensino Remoto Emergencial_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/05 - Maio/Mai_Port_0037_Designar servidor comissão de seleção de projetos de ensino do Campus Votuporanga_BTV.pdf,1
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/08 - Agosto/Ago_Port_0057_Colegiado de TADS_BTV.pdf,2
/content/ia024-projeto-rag/0-downloaded-files/2-boituva/portarias/2021/08 - Agosto/Ago_Port_0062_Revogar e Designar a Comissão de Elaboração e Implementação do PPC do Curso Tecnico em Energia Renovavel_BTV.pdf,2
